id;codeTypePieceIdentite;DATE_OBTENTION;codePostal
1081231;1;15/10/96;
1301363;1;03/03/97;8050
865749;1;10/06/97;8040
1399897;1;11/09/02;3000
339804;1;11/03/98;1008
86841;1;20/12/90;1000
1003741;1;12/01/91;4040
919663;1;28/01/91;2068
194664;1;05/12/85;3000
353456;1;06/08/84;2080
50076;1;07/03/05;1095
1000272;1;21/09/04;2009
146571;1;20/06/91;2080
907538;1;13/05/91;2036
213598;1;13/04/87;0
281486;1;16/11/91;2034
1043244;1;16/11/91;2034
74669;1;28/03/97;2074
1093454;1;28/08/95;
33389;1;22/03/01;1000
1102995;1;17/10/01;2086
1301210;1;29/10/01;2010
210583;1;08/05/01;1110
315842;1;10/05/01;2010
383183;1;01/04/88;3000
1232280;1;15/04/89;3013
63032;1;12/05/89;3000
223275;1;01/12/88;3000
160712;1;03/02/10;1000
74071;1;04/02/10;0
1016394;1;14/07/10;2070
404071;1;04/09/02;3011
1287913;1;27/08/97;2074
460325;1;27/08/97;5215
70269;1;10/08/95;2013
1228334;1;18/01/91;2070
1034305;1;18/11/97;2074
1093149;1;26/03/98;3000
365580;1;18/06/84;3000
198116;1;29/06/83;3000
1080528;1;22/03/84;3000
1101492;1;08/03/83;3000
49370;1;19/09/85;3040
34884;1;27/07/96;2080
43147;1;09/11/99;2052
249415;1;15/10/96;1142
948651;1;16/08/00;2015
513681;1;26/06/98;3000
203498;1;10/02/98;3000
148432;1;27/01/95;2080
254467;1;21/09/82;3003
291536;1;30/10/84;3000
380255;1;26/12/12;2013
70503;1;07/06/00;3011
346498;1;02/06/00;3000
367157;1;24/11/01;3000
42843;1;31/08/84;3003
915026;1;19/01/00;3000
408433;1;04/09/84;3000
1083924;1;30/04/92;2040
1017110;1;27/02/91;2080
371801;1;02/03/91;1000
999998;1;22/12/04;1164
1052173;1;19/05/83;2035
955846;1;08/07/85;2013
1422006;1;17/08/85;2086
66760;1;22/11/84;2080
145053;1;17/08/85;1002
676897;1;07/03/97;3000
392777;1;12/08/05;3019
1026060;1;30/04/13;1009
974564;1;21/12/13;1091
429197;1;02/06/97;3000
1330585;1;03/06/97;3081
1294936;1;10/06/97;3000
1008162;1;11/12/98;3000
406852;1;25/05/12;300
194408;1;10/07/12;3011
118615;1;04/01/12;3000
1081401;1;06/05/11;
1316349;1;17/11/90;2013
1046528;1;30/07/11;3027
966991;1;27/12/95;1009
171596;1;18/10/97;1005
974146;1;16/12/02;2046
1037190;1;06/01/03;3013
485959;1;10/12/87;3052
419563;1;24/02/12;2000
516198;1;26/01/12;1095
962966;1;11/06/11;7061
1006306;1;12/07/89;2080
411772;1;22/07/89;3000
1250633;1;16/12/08;3000
914223;1;20/10/08;3054
1166419;1;29/11/13;9113
220148;1;07/06/14;2089
30293;1;16/12/03;2045
68647;1;28/10/03;1000
465350;1;05/04/04;1002
1216351;1;05/04/04;2052
244146;1;28/12/07;8000
84384;1;10/05/13;2045
206895;1;28/04/08;2092
1010402;1;03/05/08;2062
355343;1;13/11/84;0
157031;1;06/05/02;3000
241231;1;30/01/03;3027
1092876;1;13/04/98;3000
1101561;1;23/08/99;3000
106528;1;04/04/01;1002
1216768;1;06/04/01;1008
50998;1;17/09/01;2010
401237;1;11/07/01;2021
430978;1;20/12/84;1145
358151;1;11/07/05;2037
411852;1;14/04/05;3018
1399813;1;05/03/87;2033
1299816;1;12/11/86;2040
886290;1;07/03/87;8011
1224045;1;30/07/86;3027
77864;1;19/05/87;2045
258968;1;26/02/08;2080
1025218;1;18/05/09;3000
941186;1;11/11/82;8070
883502;1;21/11/94;1091
162369;1;18/11/94;7050
967785;1;10/01/98;2000
980208;1;11/03/95;2013
386295;1;29/04/02;3000
1064963;1;01/06/02;3000
245445;1;16/02/10;2011
1043217;1;26/04/01;1004
1290231;1;14/02/85;3011
504191;1;31/03/00;3021
509163;1;07/03/83;3000
236681;1;03/12/99;3021
5978;1;30/07/01;3000
743125;1;16/10/99;3000
1097231;1;19/10/99;3000
1038416;1;11/10/99;3052
365352;1;02/05/01;3000
359345;1;16/03/99;3000
387693;1;06/03/85;3000
416286;1;15/09/86;3000
1328830;1;29/03/02;3081
5683;1;21/02/02;3061
70968;1;23/04/02;2074
970640;1;28/04/87;3000
49099;1;22/07/00;2010
151063;1;27/07/00;9060
532198;1;11/05/00;2000
266924;1;20/05/96;1095
999479;1;25/04/94;1110
454728;1;25/04/94;1110
35250;1;22/09/93;2080
1046701;1;30/11/93;2046
1212536;1;14/08/91;2080
1224927;1;29/05/91;5013
509006;1;28/12/91;2082
891747;1;31/05/91;1055
936854;1;08/01/91;2034
499619;1;12/10/91;2080
1042151;1;05/12/88;3000
1015571;1;02/09/04;2037
234610;1;04/09/03;3021
476130;1;21/06/83;3000
399074;1;01/08/96;1095
1017868;1;02/08/96;2000
403853;1;04/10/96;2080
1046278;1;01/07/03;2092
532199;1;29/07/03;2000
462288;1;05/03/04;0000
392825;1;01/10/03;2083
974091;1;29/09/92;2074
382300;1;15/12/11;3021
1030683;1;10/02/11;3021
70424;1;12/02/94;1004
910934;1;23/07/93;2074
891359;1;06/04/93;1000
307110;1;08/07/85;2097
328648;1;22/11/85;2000
34997;1;22/12/84;2090
1400036;1;04/05/10;3000
35101;1;09/03/91;3000
1093394;1;19/09/91;3000
425412;1;15/08/84;3021
916051;1;28/07/84;3000
387790;1;23/03/93;3000
1065117;1;19/11/92;3001
1101046;1;18/09/95;3029
58860;1;21/05/93;3000
1103929;1;28/10/98;3012
401099;1;28/05/10;2080
388423;1;11/05/11;1000
1096231;1;14/10/91;3000
973836;1;02/01/91;3070
226155;1;05/02/92;3003
84643;1;20/07/00;3031
1097091;1;01/04/85;3093
898945;1;24/01/79;3021
250923;1;19/02/85;2070
147711;1;19/11/65;2070
252575;1;17/02/94;2080
257988;1;12/03/94;2011
145659;1;03/05/95;2041
539468;1;02/01/95;2051
355788;1;27/03/81;2052
1300163;1;28/04/81;1074
337382;1;28/04/81;1140
1098243;1;10/01/89;1082
432945;1;08/06/89;2040
1022260;1;16/03/89;2080
942846;1;30/06/88;2089
1000030;1;28/06/88;2036
892004;1;25/09/80;1092
1228409;1;25/03/83;2070
154288;1;10/03/89;2000
1317747;1;20/10/83;2068
199994;1;09/12/65;4175
200007;1;17/04/97;2000
232034;1;06/06/96;2000
870009;1;16/07/79;2133
1297862;1;18/03/77;2000
1095287;1;30/01/82;2080
542398;1;17/09/81;2080
284364;1;20/05/82;2000
156651;1;14/05/82;2080
438501;1;31/05/82;2033
64568;1;20/05/82;2080
392269;1;31/12/83;3000
1094484;1;29/04/82;3000
145892;1;30/04/82;3000
1095977;1;04/09/01;3000
34719;1;24/11/83;3000
34801;1;21/11/84;0
244359;1;09/01/09;3022
979417;1;31/10/08;3000
330958;1;07/07/12;2000
381592;1;11/10/00;3000
1297791;1;28/12/83;3042
420662;1;02/02/00;3000
1424669;1;31/08/09;3031
340432;1;04/07/09;3000
443969;1;03/04/10;3000
1166405;1;23/01/13;3000
1082058;1;04/03/00;3021
1097268;1;01/06/00;3002
952678;1;20/10/11;3010
366956;1;13/04/90;1124
1016673;1;12/09/15;1009
1052242;1;02/01/92;3000
1097015;1;27/05/92;3080
381341;1;27/06/94;3062
263670;1;12/12/05;
1096899;1;19/01/05;3058
987029;1;03/02/92;1135
982726;1;30/01/92;1001
1212242;1;20/04/92;2017
179005;1;26/12/92;1004
194515;1;29/05/90;2041
195317;1;17/03/05;3000
1040586;1;29/01/94;2045
161858;1;25/12/96;3042
142748;1;02/01/97;3040
1080757;1;14/04/87;3043
245652;1;02/12/10;3000
1084395;1;10/11/92;1082
515428;1;02/12/92;1110
1105921;1;16/10/93;
979884;1;16/10/93;2016
66557;3;31/12/93;2000
1068891;1;07/04/93;9013
177513;1;15/05/93;1003
1045730;1;24/03/97;1005
388392;1;02/11/00;1000
951649;1;13/03/00;2000
211728;1;21/12/00;2082
1362107;1;06/06/89;3011
894155;1;26/05/88;3000
1090084;1;26/05/88;3000
1007951;1;10/11/87;3000
377507;1;02/12/89;2073
954709;1;04/04/12;2096
1299952;1;03/01/84;3002
434336;1;19/07/13;3000
202326;1;10/12/13;3000
548123;1;10/03/12;8000
1052268;1;03/10/91;2080
247523;1;24/10/91;3050
910777;1;03/09/14;1001
73073;1;12/06/14;1006
72693;1;29/03/14;2070
6013;1;09/01/01;3074
1310812;1;09/11/02;3021
1049529;1;02/10/97;3000
296953;1;10/04/99;8170
1049449;1;24/10/97;3000
169254;1;03/10/14;2080
257894;1;21/06/14;2074
248386;1;16/06/14;1003
1102523;1;23/01/15;2070
954134;1;01/06/15;2052
391759;1;20/07/07;3000
876541;1;26/02/90;7053
190312;1;30/03/90;2080
1018956;1;04/04/90;2063
376671;1;29/08/06;3011
61792;1;19/05/06;3000
962057;1;30/04/85;2016
1219343;1;25/10/84;2010
178887;1;16/08/85;2080
1401509;1;07/04/87;2013
1046187;1;25/12/89;3021
1092908;1;25/09/86;3000
288102;1;04/10/86;2034
1322246;1;05/07/89;3003
178052;1;08/09/82;8050
379639;1;23/10/87;3000
1331144;1;17/01/03;3000
256820;1;17/04/86;3000
86962;1;24/04/86;3027
166197;1;29/04/86;3000
1104018;1;17/12/85;3000
435296;1;10/05/85;5070
30905;1;28/05/85;3002
221895;1;20/05/87;3060
179444;1;14/10/86;1003
1232852;1;09/10/85;8050
1019692;1;16/12/87;8070
191313;1;02/02/91;2070
1002156;1;21/10/91;2080
1016357;1;19/10/91;1000
34068;1;15/07/92;2071
1336406;1;30/07/92;2041
87929;1;23/10/91;2080
966644;1;05/06/91;2080
54723;1;18/04/96;
412813;1;09/09/96;3011
1041135;1;19/09/96;3000
232722;1;17/01/12;3000
1302608;1;26/09/03;3013
55271;1;29/12/10;3050
259185;1;15/12/10;3021
372358;1;15/02/05;3021
385487;1;27/04/05;3046
241227;1;03/08/04;3000
383685;1;06/01/05;3071
974385;1;16/08/04;2045
118975;1;22/12/04;8000
1049302;1;23/12/00;3000
252228;1;26/10/89;2091
221047;1;14/11/90;2063
1383501;1;17/08/89;
427465;1;17/02/90;1420
442623;1;10/10/91;3062
194218;1;27/12/97;2015
480501;1;26/10/95;1002
1317771;1;26/12/95;8044
483256;1;31/03/98;1000
360336;1;30/12/97;1110
185328;1;09/09/98;2010
1071764;1;26/03/99;3012
1337398;1;21/09/98;3000
485213;1;24/10/02;3021
1099884;1;22/01/02;3000
438112;1;15/02/10;2074
1264112;1;16/11/02;3000
262683;1;07/03/03;3000
381420;1;29/04/02;3052
199349;1;08/06/87;3002
1219027;1;25/12/86;2080
1300787;1;11/04/96;1013
995965;1;30/08/99;2021
215792;1;11/04/96;2051
395676;1;08/04/02;3000
84204;1;17/05/02;3078
384759;1;14/12/06;3054
894992;1;15/09/05;3021
1009319;1;15/06/93;1002
69971;1;26/06/00;3000
943067;1;04/09/01;3054
959221;1;10/09/01;3021
1081194;1;23/10/01;
431078;1;25/12/99;3000
1000489;1;13/11/84;8030
255985;1;29/04/82;3042
411319;1;27/06/00;3000
223730;1;31/10/08;3011
295249;1;11/10/00;3000
141205;2;06/10/10;3000
1287924;1;24/01/83;8035
397461;1;12/05/11;3031
313723;1;14/06/90;2015
371243;1;18/06/92;3011
30177;1;16/07/94;3000
239576;1;12/12/05;3003
901254;1;31/08/92;2037
208247;1;07/08/90;1080
77078;1;27/03/90;2073
346597;1;04/06/92;2080
341131;1;08/10/91;1003
1099605;1;21/05/05;3000
429163;1;17/06/05;3021
912611;1;29/09/04;3084
27402;1;28/01/94;0
1082417;1;13/03/10;3000
1067074;1;04/03/10;1013
351009;1;07/09/10;3060
68038;1;14/12/93;2080
1377024;1;02/12/92;1006
1033031;1;26/11/92;2094
32304;1;13/04/96;2087
540658;1;08/02/01;2094
366999;1;09/10/00;2081
428029;1;25/04/97;2037
515626;1;12/12/00;1009
246586;1;20/12/00;1111
943113;1;17/05/89;2200
29966;1;03/09/93;3011
1014875;1;22/01/93;3000
1090007;1;12/10/87;3000
1078895;1;12/10/87;3000
1104596;1;09/03/95;3000
446229;1;21/05/12;1002
185979;1;15/05/12;2045
1005570;1;14/01/97;8015
502556;1;02/06/14;3000
488640;1;28/08/14;3041
1075592;1;29/06/13;3000
1092958;1;11/07/92;3011
357418;1;11/07/92;1053
1083219;1;22/11/93;3027
1090963;1;28/08/91;3000
478961;1;17/02/15;2076
1064341;1;13/11/12;2066
352363;1;28/03/15;2015
413164;1;31/01/15;2010
26944;1;07/06/88;3000
1380439;1;12/11/13;2090
1385825;1;11/05/13;2062
33028;1;21/09/82;8000
61938;1;28/04/87;3000
425603;1;07/04/86;3000
1096794;1;24/04/86;3003
320673;1;27/06/88;3000
218963;1;14/05/85;9170
288370;1;23/05/85;3011
1293118;1;15/05/99;3030
92927;1;14/10/86;3021
77328;1;02/12/87;8000
381880;1;31/03/10;1057
437301;1;18/12/10;2080
916282;1;12/03/11;2017
883625;1;13/10/92;7000
1065620;1;24/10/91;2078
1285406;1;29/10/91;2090
718551;1;08/06/91;1003
896315;1;09/09/96;3001
502424;1;17/09/96;3000
880907;1;29/03/96;3012
232931;1;17/04/96;3000
519477;1;13/04/96;3051
478762;1;30/08/96;3000
978202;1;26/09/96;3041
29637;1;01/04/98;2030
903885;1;30/06/92;3021
1019388;1;24/04/99;3000
220835;1;12/03/01;3000
262647;1;08/12/10;1091
963338;1;10/07/10;2013
436232;1;03/10/09;2042
405050;1;25/03/10;1064
244160;1;14/04/98;2036
1290380;1;02/01/99;2091
74426;1;03/03/99;1006
873969;1;15/03/96;2074
372070;1;10/04/99;2090
233767;1;28/01/84;8030
207013;1;07/01/88;8090
192106;1;02/02/88;8070
436799;1;05/08/86;8010
951183;1;31/12/85;8050
1333850;1;05/12/92;8000
1039168;1;19/10/96;8011
67413;1;27/12/96;2092
1037961;1;17/08/96;8050
967458;1;08/07/03;3002
194251;1;11/04/08;3100
315489;1;25/12/08;3000
1011541;1;05/04/08;2034
1320172;1;12/08/09;3060
983816;1;13/03/09;2000
28742;1;05/06/00;2000
1233533;1;25/11/93;2000
412728;1;17/09/94;2083
944781;1;13/05/97;1006
288132;1;13/02/97;2037
1102709;1;14/02/01;
245729;1;22/05/00;2045
1289420;1;09/08/00;2062
197744;1;14/04/07;2074
230098;1;02/09/96;3000
1096074;1;15/02/97;3000
28819;1;29/10/96;3036
425353;1;12/05/82;3083
1371945;1;30/04/82;
227963;1;17/02/82;1002
1268484;2;15/09/53;1000
49500;1;25/09/53;2018
892952;1;09/10/80;2033
468706;1;22/10/80;5000
1224410;1;07/10/80;2080
1297587;1;11/07/80;3000
991587;1;03/11/80;8000
252424;1;28/07/76;2046
429867;1;11/08/76;2020
81042;1;08/05/02;2060
254507;1;24/07/02;2016
323271;1;05/01/09;2052
1234288;1;18/10/85;1013
84932;1;15/04/86;1000
896570;1;09/05/85;2001
392297;1;27/11/69;2073
1288793;1;02/09/70;2090
381364;1;03/05/71;5000
68042;1;28/03/05;2063
1301418;1;28/02/79;2055
199885;1;23/03/78;3021
173998;1;25/01/79;3100
324164;1;30/11/85;2083
1094076;1;15/08/78;1001
887767;1;03/10/78;2034
306226;1;19/04/79;2042
1323209;1;10/02/79;2092
953349;1;02/12/78;9070
248992;1;22/05/79;2016
393399;1;17/02/79;2037
269489;1;23/03/88;8050
902863;1;20/01/88;2052
84727;1;12/09/87;1000
1224485;1;30/11/87;2033
903903;1;26/09/87;1055
992194;1;11/02/84;1013
377315;1;14/02/84;2050
940476;1;10/06/85;9070
384580;1;15/02/84;7023
1312290;1;26/04/84;2020
162568;1;20/06/84;4011
691419;1;19/04/83;2000
944874;1;17/02/83;5025
405973;1;29/12/88;2074
890988;1;10/05/84;2009
884459;1;05/04/77;1055
1016678;1;01/12/76;2000
1234069;1;17/02/75;1057
1231526;1;15/04/76;5000
916759;1;17/12/93;3002
378553;1;06/01/94;3000
293198;1;14/09/13;2010
537847;1;24/12/92;2080
237937;1;25/08/92;1053
996275;1;24/03/90;2000
1020428;1;28/05/98;8070
45426;1;13/02/96;1270
243522;1;15/09/97;3000
1065200;1;25/09/97;3000
1233804;1;25/09/97;3011
449635;1;16/05/15;3000
167312;1;26/05/00;2062
1301615;1;06/11/92;2037
903388;1;21/02/85;2010
906575;1;05/04/85;1004
161758;1;08/03/85;1003
1363441;1;19/10/06;3052
1263901;1;25/11/06;3021
507222;1;15/10/07;3015
53650;1;15/04/81;1000
1299863;1;03/07/81;2024
527122;1;06/01/81;3000
1382207;1;30/03/06;1003
392967;1;27/08/05;2078
524930;1;06/06/13;1005
1234675;1;03/03/78;1002
283466;1;30/12/80;7000
1317048;1;12/08/75;7117
27587;1;22/05/75;1124
1380265;1;17/01/58;0000
151316;1;11/02/58;8030
293263;1;05/10/74;8000
314038;1;19/04/78;4011
917974;1;01/03/80;1004
520936;1;24/12/80;2046
505251;1;25/03/81;3000
898361;1;18/12/80;2011
62592;1;23/04/81;2037
291382;1;04/03/81;8050
1231782;1;29/12/80;7100
1105397;1;06/05/06;
140873;1;17/10/06;1000
182458;1;31/07/04;0
1400130;1;26/11/04;1055
35156;1;29/07/05;2090
208682;1;14/06/05;2080
1291192;1;12/03/84;3208
876276;1;12/01/84;7015
29872;1;27/03/84;2000
998284;1;17/05/84;2052
1212201;1;26/03/84;1110
71456;1;26/08/08;2015
156541;1;06/02/09;1095
219184;1;03/02/81;4070
992791;1;19/06/85;2068
1093613;1;04/04/89;2013
1094063;1;28/10/88;1000
57200;1;08/03/02;2010
888205;1;21/09/98;1006
195073;1;08/05/76;4180
207229;1;17/10/78;4100
1284966;1;02/01/03;1110
204874;1;29/09/03;2046
474931;1;17/06/04;2090
218450;1;18/09/12;3000
387599;1;25/09/12;3000
232854;1;13/11/93;1068
1045347;1;17/05/13;2070
178483;1;19/01/01;3070
544223;1;23/03/01;
153215;1;23/12/00;3000
528443;1;31/01/01;0
1266293;1;31/01/01;3027
320214;1;21/06/90;2087
291752;1;16/04/90;2089
315162;1;19/06/90;1002
250734;1;30/12/89;1006
906358;1;03/06/00;2052
1233784;1;07/01/97;3002
67422;1;21/06/00;0
369364;1;28/08/00;2092
1103258;1;30/07/05;3011
1216909;1;21/01/97;2085
1095229;1;26/07/74;5000
208498;1;17/07/74;2083
944218;1;23/11/74;2036
56951;1;04/03/87;2013
1080027;1;22/08/87;2013
305344;1;27/08/87;4180
1317678;1;19/02/88;1095
44923;1;28/08/87;1124
42403;1;28/04/88;1000
1299121;1;24/11/73;1082
173938;1;29/10/73;2011
1336638;1;29/11/72;1145
883479;1;19/10/87;2092
532342;1;16/11/00;2051
29252;1;13/07/79;2041
57756;1;19/06/79;2013
906134;1;21/08/79;2000
890940;1;28/02/80;8000
1099272;1;11/02/81;2000
1235171;1;15/08/77;2083
1300312;1;12/04/80;1007
1103749;1;13/05/87;2042
1424665;1;15/06/77;2080
150853;1;28/02/77;4020
34537;1;16/06/77;8011
140407;1;12/02/77;2016
1025244;1;21/11/75;2070
1312430;1;21/12/98;3052
207812;1;18/07/97;3013
1165105;1;05/01/99;3052
374210;1;22/03/14;2073
1378215;1;27/05/15;4060
1419083;1;02/10/12;2087
1041192;1;19/08/08;3041
328606;1;29/06/94;2036
1098237;1;06/03/99;1082
1087879;1;05/05/07;3011
416667;1;24/01/83;3000
976050;1;06/04/87;8000
900308;1;06/02/87;1009
1213302;1;04/12/86;8060
430936;1;03/04/87;1095
1098760;1;10/02/87;4000
256714;1;03/05/11;3000
394327;1;26/09/11;3000
1100979;1;06/01/90;3000
28493;1;19/07/88;3000
914140;1;25/11/10;1095
1264175;1;28/05/11;1000
1284268;1;30/05/11;2000
387550;1;18/11/14;2040
49468;1;06/08/01;2074
1067894;1;09/06/01;2056
955528;1;19/04/01;1095
67201;1;19/06/01;1001
955425;1;19/06/01;1055
979205;1;19/06/01;1009
904730;1;29/09/01;2000
125172;1;26/08/05;3062
442797;1;07/09/05;3023
257515;1;08/03/07;3000
152087;1;23/12/05;3000
294350;1;17/08/07;3000
1309140;1;03/03/07;3000
1033059;1;31/05/02;2045
1097366;1;10/10/02;3000
1319575;1;03/05/02;3027
1321277;1;15/06/02;3052
158715;1;23/10/02;3021
193144;1;30/10/02;3022
1082130;1;22/07/02;3021
1211682;1;07/01/98;8000
283950;1;30/08/85;1082
1302770;1;11/05/00;3002
1080411;1;07/06/01;3000
502314;1;22/05/00;3000
222319;1;15/01/07;3021
459153;1;02/05/91;2010
64501;1;21/07/90;9149
1100695;1;05/08/04;3010
1306021;1;18/11/04;3074
894832;1;18/10/93;2083
1231609;1;28/11/92;1013
1291453;1;28/11/92;2073
1079487;1;08/12/92;1057
1219889;1;20/02/93;1110
177782;1;24/04/93;2040
158511;1;13/07/04;3099
1331540;1;06/04/12;2045
66003;1;27/11/00;3000
1064390;1;11/06/14;1078
248036;1;14/08/91;2083
89026;1;16/03/91;4011
867517;1;31/07/92;2013
462649;1;06/01/00;2080
941027;1;09/12/00;2092
70932;1;19/10/92;1005
338520;1;13/06/00;2087
1047185;1;28/08/93;2070
895803;1;09/01/93;1029
383837;1;04/05/93;2014
434560;1;01/12/92;2010
1009349;1;13/12/00;2050
64926;1;11/07/96;3000
84864;1;18/12/92;3000
950201;1;10/01/95;1075
1079179;1;29/08/91;
357395;1;24/04/00;3020
310839;1;17/04/00;1073
83847;1;13/04/00;3013
1364131;1;25/08/84;8060
637812;1;27/03/86;3080
890895;1;14/03/89;3003
382813;1;25/02/88;3000
863886;1;26/08/00;2000
998712;1;11/08/01;1002
1318748;1;13/06/01;2087
1230490;1;20/06/01;2000
49414;1;20/06/01;2030
49049;1;28/08/01;2031
199811;1;28/08/01;2000
1230623;1;23/06/01;2092
312803;1;30/06/01;1000
1032903;1;30/06/01;2036
364812;1;11/03/11;2046
275652;1;07/08/10;1057
973531;1;21/01/87;8000
526369;1;24/07/03;3002
426616;1;12/07/04;3005
211589;1;11/11/03;1001
1309985;1;16/10/03;6020
349606;1;10/07/90;2021
1212335;1;03/01/91;2044
236266;1;07/09/90;2046
1361932;1;29/04/91;1145
1044587;1;15/05/90;2000
863331;1;01/12/97;1009
1672415;1;28/07/10;NULL
538106;1;20/08/09;3100
352610;1;22/03/10;2000
565413;1;05/04/10;2000
963187;1;19/04/10;1091
1040806;1;29/09/98;5020
212804;1;29/09/98;2056
359276;1;03/10/98;1003
209872;1;31/01/84;8031
70527;1;02/02/88;8050
399851;1;12/06/84;8060
1289953;1;23/06/84;8042
975560;1;29/10/84;8000
217030;1;10/02/94;8040
1005617;1;04/12/92;8064
200549;1;27/06/97;8080
289689;1;27/12/96;8030
201821;1;29/07/97;8020
245834;1;16/02/94;8000
61587;1;05/04/94;8030
959173;1;06/12/04;3000
66908;1;11/07/11;6032
1024721;1;26/10/11;3018
1007845;1;17/10/03;3059
88691;1;20/10/08;3093
484878;1;04/06/08;3011
483943;1;08/09/08;3000
1071620;1;30/05/11;1100
66920;1;31/03/93;2080
877371;1;11/11/92;1124
876378;1;15/06/96;2011
236574;1;19/04/00;1000
1266533;1;05/02/97;2086
42616;1;13/02/97;2013
1046928;1;08/01/96;2000
236991;1;05/07/08;7100
893452;1;03/02/97;3000
1043133;1;26/01/93;1006
907420;1;14/06/93;2090
1231471;1;13/01/93;2021
503091;1;24/02/96;0
1096312;1;13/06/98;3000
374046;1;01/02/95;7060
483755;1;31/01/94;2094
45249;1;25/02/94;1001
1219862;1;06/04/94;1110
863327;1;21/01/94;7000
1364347;1;14/07/93;2021
1232286;1;22/06/01;3000
1368708;1;16/03/13;2089
942868;1;31/07/12;2013
156153;1;18/03/85;3000
486063;1;26/10/84;3000
1287752;1;13/01/01;3042
35493;1;24/05/00;3060
1091290;1;12/11/01;
1211741;1;01/09/84;3062
1097271;1;05/06/00;3000
201210;1;07/08/91;2021
949961;1;23/12/04;2026
1327663;1;10/01/04;2066
1000573;1;07/04/04;1000
1064956;1;05/12/09;3000
1098620;1;22/10/83;
271178;1;22/10/83;1001
268736;1;22/05/85;2011
381625;1;08/07/85;1000
108509;1;08/07/85;2020
866244;1;13/06/95;3011
5806;1;15/04/15;2078
474326;1;24/09/13;1009
351493;1;03/10/13;1095
225074;1;20/05/96;3021
1096796;1;07/12/98;3000
1017101;1;11/11/98;3000
917666;1;07/01/10;3077
407790;1;14/10/11;3000
1010932;1;16/02/90;4100
1225548;1;21/12/89;1091
276397;1;14/02/90;2076
278935;1;27/11/90;2074
1046148;1;28/02/12;3000
1049739;1;11/11/95;2037
1308756;1;08/05/02;3060
889582;1;07/02/89;3062
144674;1;19/11/87;3022
475932;1;04/01/12;1095
1051999;1;01/02/90;3083
1302051;1;10/02/89;2037
1325074;1;18/12/06;3000
178956;1;27/03/86;1002
705032;1;02/04/86;2092
529201;1;24/10/83;5080
393569;1;10/09/87;8030
1213341;1;22/01/86;8000
31569;1;01/12/84;3000
427223;1;03/06/82;3000
218368;1;10/06/82;3000
395182;1;12/02/91;2080
910312;1;18/06/91;1091
316866;1;03/12/91;2073
61058;1;03/12/91;1082
214103;1;24/04/14;1009
967548;1;13/05/14;2070
249405;1;27/11/07;3011
1080885;1;09/03/07;3039
991212;1;09/06/90;1009
900582;1;30/03/90;2000
309872;1;23/11/90;2092
1304567;1;24/11/90;2037
980535;1;11/06/90;2013
965766;1;09/01/07;2073
1080621;1;30/06/06;3000
206263;1;17/10/08;3040
417848;1;27/11/08;3000
405270;1;25/06/08;3000
387591;1;24/04/08;3000
388036;1;11/01/86;2052
1094833;1;16/03/85;2070
938989;1;16/04/85;3051
1093337;1;26/12/89;3000
356544;1;09/01/90;3000
1020986;1;12/06/99;3011
244817;1;30/12/13;2052
367861;1;24/10/85;3000
1038220;1;29/10/87;3000
146742;1;19/05/80;2011
1104543;1;20/06/80;2036
74005;1;12/11/79;2087
232879;1;08/09/86;1073
900161;1;10/09/86;2015
1325657;1;05/10/85;9070
347977;1;19/01/76;1110
1051990;1;07/02/77;3000
329309;1;11/11/76;2052
899073;1;27/10/76;2062
148524;1;28/06/77;4000
346251;1;22/08/77;3000
1088281;1;25/03/82;3000
872734;1;12/03/82;3041
34954;1;08/11/82;1008
35080;1;05/03/82;3092
71518;1;01/06/02;1006
195940;1;27/06/02;1000
365165;1;06/02/03;2069
68633;1;16/08/02;2042
543075;1;12/09/80;5100
181108;1;05/03/80;3000
892469;1;07/07/88;2037
881015;1;11/04/83;2050
475846;1;10/03/83;2000
1080871;1;31/03/89;2052
1044293;1;29/03/89;2073
380919;1;28/01/89;2080
880840;1;16/04/74;2080
976336;1;10/10/73;8000
1007713;1;31/01/74;3000
1044234;1;03/11/75;4054
32307;1;07/11/61;2030
886684;1;15/02/66;2050
1064566;1;20/10/98;2073
1031219;1;23/01/99;1009
544701;1;14/10/98;2058
1098003;1;28/01/99;2036
476727;1;21/03/67;4180
1019819;1;10/03/67;8070
1032047;1;30/01/62;2034
1076633;1;30/03/65;4002
461322;1;07/03/03;9080
1015721;1;15/11/02;2073
1218265;1;17/12/81;2074
1079207;1;08/12/81;1057
431400;1;19/01/82;8050
1371741;1;16/02/76;
509234;1;22/01/77;6152
349693;1;05/02/88;1000
54716;1;02/11/88;2000
1285191;1;03/11/88;8058
72830;1;06/01/89;1091
1097732;1;10/07/82;2037
1284415;1;19/08/03;9000
108092;1;07/01/87;1082
48979;1;06/05/92;2050
953582;1;01/11/90;2011
397863;1;08/12/89;2036
238382;1;30/09/97;1092
57524;1;01/02/83;4180
49317;1;16/07/84;8000
916721;1;11/01/86;8070
383607;1;05/01/01;2000
196348;1;26/09/96;2057
512722;1;28/05/96;9040
890445;1;04/05/96;2068
1100513;1;05/11/01;3002
57670;1;27/11/13;3003
486324;1;21/07/92;1000
1018861;1;29/07/92;2033
1317715;1;11/03/92;2000
393199;1;28/07/05;
1070615;1;06/08/05;3000
521933;1;31/03/05;3051
